大專院校名稱,補助計畫摘要,補助計畫,補助經費
大同大學,109年度獎勵私立大學校院校務發展計畫（私校獎補助）經費-大同 01--404505,私立學校教學獎助,29261101
財團法人輔英科技大學,109年度部分補助私立大專校院教官遇缺遞補學輔人力案（第2期） 08--404505,私立學校教學獎助,2604000
正修科技大學,109年度部分補助私立大專校院教官遇缺遞補學輔人力案（第2期） 08--404505,私立學校教學獎助,2772891
健行學校財團法人健行科技大學,109年度部分補助私立大專校院教官遇缺遞補學輔人力案（第2期） 08--404505,私立學校教學獎助,1584580
崇右影藝科技大學(原崇右技術學院),109學年度「教育部補助大學校院辦理樂齡大學 04--404505,終身教育行政及督導,330000
東南科技大學,109學年度教育部補助大學校院辦理樂齡大學 04--404505,終身教育行政及督導,330000
健行學校財團法人健行科技大學,教育部補助大專校院109年度招收及輔導身心障礙學生工作計畫經費（健行2期） 06--404505,學生事務與特殊教育行政及督導,1904445
淡江大學,教育部補助大專校院109年度招收及輔導身心障礙學生工作計畫經費（淡江2期） 06--404505,學生事務與特殊教育行政及督導,2572522
慈濟學校財團法人慈濟大學,109年度本部補助教學實踐研究計畫經費 01--404505,高等教育行政及督導,1809660
慈濟學校財團法人慈濟大學,109年度本部補助教學實踐研究計畫經費 01--404505,高等教育行政及督導,128090
輔仁大學學校財團法人輔仁大學,行政院補助-教育部協助大專校院因應嚴重特殊傳染性肺炎影響衝擊補助2.0-一般大學(輔仁) 01--404505,私立學校教學獎助,1993947
中臺科技大學,行政院補助-教育部協助大專校院因應嚴重特殊傳染性肺炎影響衝擊補助2.0-中臺 01--404505,私立學校教學獎助,174525
淡江大學,檢陳109年度智慧聯網技術課程推廣計畫徵件須知一案，請核示 07--404505,資訊與科技教育行政及督導,45000
淡江大學,檢陳109年度智慧聯網技術課程推廣計畫徵件須知一案，請核示 07--404505,資訊與科技教育行政及督導,355000
義守大學,檢陳109年度智慧聯網技術課程推廣計畫徵件須知一案 07--404505,資訊與科技教育行政及督導,127957
輔仁大學,補助「109年數位學伴計畫」夥伴大學、縣市政府實施計畫-第2期款 06--404505,資訊與科技教育行政及督導,924000
長榮大學,補助「109年數位學伴計畫」夥伴大學、縣市政府實施計畫-第2期款 06--404505,資訊與科技教育行政及督導,938000
義守大學,補助「109年數位學伴計畫」夥伴大學、縣市政府實施計畫-第2期款 06--404505,資訊與科技教育行政及督導,938000
實踐大學高雄校區,補助109年「高等教育深耕計畫」附錄2「提升高教公共性透過原住民族學生資源中心輔導原住民學生成效」計畫經費 03--404505,一般行政,668000
樹德科技大學,109年度本部補助技專校院辦理教學助理勞保費、健保費、勞退費及衍生增加進用身心障礙者與原住民人事費用所需經費 04--404505,技術職業教育行政及督導,237555
臺北醫學大學,大專校院(一般大學)辦理教學助理勞保費、健保費、勞退費及衍生增加進用身心障礙者之人事費 04--404505,高等教育行政及督導,100000
靜宜大學,行政院補助-協助大專校院學生因應疫情衝擊影響紓困措施 04--404505,高等教育行政及督導,396900
輔仁大學,行政院補助-協助大專校院學生因應疫情衝擊影響紓困措施 04--404505,高等教育行政及督導,1965600
義守大學,行政院補助-協助大專校院學生因應疫情衝擊影響紓困措施 04--404505,高等教育行政及督導,212153
財團法人稻江科技暨管理學院,109年度獎勵私立大學校院校務發展計畫（私校獎補助）經費-稻江 01--404505,私立學校教學獎助,963468
財團法人稻江科技暨管理學院,109年度獎勵私立大學校院校務發展計畫（私校獎補助）經費-稻江 01--404505,私立學校教學獎助,1482252
一貫道崇德學院,109年度獎勵私立大學校院校務發展計畫（私校獎補助）經費-一貫道崇德學院 01--404505,私立學校教學獎助,100326
一貫道崇德學院,109年度獎勵私立大學校院校務發展計畫（私校獎補助）經費-一貫道崇德學院 01--404505,私立學校教學獎助,249674
中山醫學大學,109年度獎勵私立大學校院校務發展計畫（私校獎補助）經費-中山醫 01--404505,私立學校教學獎助,39736182
中山醫學大學,109年度獎勵私立大學校院校務發展計畫（私校獎補助）經費-中山醫 01--404505,私立學校教學獎助,17288488
中信學校財團法人中信金融管理學院,109年度獎勵私立大學校院校務發展計畫（私校獎補助）經費-中信金 01--404505,私立學校教學獎助,15984150
中信學校財團法人中信金融管理學院,109年度獎勵私立大學校院校務發展計畫（私校獎補助）經費-中信金 01--404505,私立學校教學獎助,9539385
明新科技大學,教育部補助大專校院109年度招收及輔導身心障礙學生工作計畫經費 06--404505,學生事務與特殊教育行政及督導,2268322
南華大學,109學年度「教育部補助大學校院辦理樂齡大學 04--404505,終身教育行政及督導,330000
財團法人輔英科技大學,部分補助109年度議題導向跨領域敘事力培育計畫(子1)跨院系新創課程發展計畫經費案(第1期款)-輔英、實踐(含基地) 07--404505,資訊與科技教育行政及督導,2400000
實踐大學,部分補助109年度議題導向跨領域敘事力培育計畫(子1)跨院系新創課程發展計畫經費案(第1期款)-輔英、實踐(含基地) 07--404505,資訊與科技教育行政及督導,3180000
實踐大學,109年度補助辦理108華語文教育機構「實體研習」華語招生績效基本獎勵金 03--404505,國際及兩岸教育交流,109506
東吳大學,109年度補助辦理108華語文教育機構「實體研習」華語招生績效基本獎勵金 03--404505,國際及兩岸教育交流,94374
遠東科技大學,科技大學推動深耕專業技術研發及人才培育計畫補助 05--404505,技術職業教育行政及督導,3079000
亞洲大學,109年度補助教學實踐研究計畫經費 01--404505,高等教育行政及督導,7561914
亞洲大學,109年度補助教學實踐研究計畫經費 01--404505,高等教育行政及督導,530636
長庚大學,109年度補助教學實踐研究計畫經費 01--404505,高等教育行政及督導,151400
長庚大學,109年度補助教學實踐研究計畫經費 01--404505,高等教育行政及督導,2372850
實踐大學,109年度補助教學實踐研究計畫經費 01--404505,高等教育行政及督導,36000
實踐大學,109年度補助教學實踐研究計畫經費 01--404505,高等教育行政及督導,4156900
南華大學,109年度補助教學實踐研究計畫經費 01--404505,高等教育行政及督導,90000
南華大學,109年度補助教學實踐研究計畫經費 01--404505,高等教育行政及督導,924300
逢甲大學,109年度補助教學實踐研究計畫經費 01--404505,高等教育行政及督導,493510
逢甲大學,109年度補助教學實踐研究計畫經費 01--404505,高等教育行政及督導,4575282
佛光大學,行政院補助-協助大專校院學生因應疫情衝擊影響紓困措施 04--404505,高等教育行政及督導,188055
朝陽科技大學,行政院補助-教育部協助大專校院因應嚴重特殊傳染性肺炎影響衝擊補助2.0 01--404505,私立學校教學獎助,1313200
中州學校財團法人中州科技大學,109年度部分補助私立大專校院教官遇缺遞補學輔人力案（第2期） 08--404505,私立學校教學獎助,104192
台北海洋科技大學,109年度部分補助私立大專校院教官遇缺遞補學輔人力案（第2期） 08--404505,私立學校教學獎助,378200
中國科技大學,109年補助大專院校改善無障礙校園環境 06--404505,學生事務與特殊教育行政及督導,1256189
輔仁大學,大專校院(一般大學)辦理教學助理勞保費、健保費、勞退費及衍生增加進用身心障礙者之人事費 04--404505,高等教育行政及督導,114500
義守大學,109年度補助教學實踐研究計畫經費 01--404505,高等教育行政及督導,2410158
義守大學,109年度補助教學實踐研究計畫經費 01--404505,高等教育行政及督導,195742
東海大學,109年度補助教學實踐研究計畫經費 01--404505,高等教育行政及督導,509864
東海大學,109年度補助教學實踐研究計畫經費 01--404505,高等教育行政及督導,4376289
中山醫學大學,行政院補助-協助大專校院學生因應疫情衝擊影響紓困措施 04--404505,高等教育行政及督導,37800
高雄醫學大學,辦理補助108年度磨課師課程推動計畫109年經費-高醫大 07--404505,資訊與科技教育行政及督導,240000
輔仁大學,辦理補助108年度磨課師課程推動計畫109年經費-輔仁 07--404505,資訊與科技教育行政及督導,300000
南臺科技大學,辦理補助108年度磨課師課程推動計畫109年經費-南臺 07--404505,資訊與科技教育行政及督導,96267
大葉大學,辦理補助108年度磨課師課程推動計畫109年經費-大葉 07--404505,資訊與科技教育行政及督導,120000
長榮大學,辦理補助108年度磨課師課程推動計畫109年經費-長榮 07--404505,資訊與科技教育行政及督導,150000
嶺東科技大學,部分補助109年度議題導向跨領域敘事力培育計畫(子2A、B類)課群暨教師社群發展計畫經費案(第1期款)-嶺東、南華 07--404505,資訊與科技教育行政及督導,720000
南華大學,部分補助109年度議題導向跨領域敘事力培育計畫(子2A、B類)課群暨教師社群發展計畫經費案(第1期款)-嶺東、南華 07--404505,資訊與科技教育行政及督導,390000
